,closing_1,closing_2,id,latitude,longitude,opening_1,opening_2
396,2:30 pm,10:00 pm,pomelo-san-francisco,37.7424003978151,-122.42668390274001,10:00 am,5:30 pm
397,4:00 pm,0,yank-sing-2-go-san-francisco,37.7924919873476,-122.393908649683,10:00 am,0
398,4:00 pm,0,blue-hawaii-açaí-café-san-francisco-2,37.794686,-122.398082,10:00 am,0
399,8:00 pm,0,kam-po-kitchen-san-francisco,37.79719414785,-122.41035596206999,8:00 am,0
400,0:00 am,0,archive-bar-and-kitchen-san-francisco,37.7879306059177,-122.400104533728,0:00 am,0
401,3:00 pm,0,carmelinas-taqueria-san-francisco,37.763811,-122.45793,10:00 am,0
402,9:30 pm,0,casa-lucas-market-san-francisco-2,37.753293,-122.410938,7:00 am,0
403,3:00 am,0,seniores-pizza-san-francisco,37.742688286051,-122.47582914531999,11:00 am,0
404,,,envoy-san-francisco,37.7749295,-122.4194155,,
405,10:00 pm,0,papito-san-francisco,37.762331217976,-122.39734047586,10:30 am,0
406,7:00 pm,0,crepe-queen-san-francisco,37.749816544262,-122.386703491211,9:00 am,0
407,3:00 pm,10:00 pm,straw-san-francisco,37.774056,-122.424198,10:00 am,5:00 pm
408,2:30 pm,11:00 pm,farmerbrowns-little-skillet-san-francisco,37.778873,-122.393918,9:30 am,4:00 pm
409,0:00 am,0,all-good-pizza-san-francisco,37.7390445,-122.3897508,0:00 am,0
410,4:00 pm,0,hazels-kitchen-san-francisco,37.7624836606129,-122.39607989788101,9:00 am,0
411,10:00 pm,0,fino-restaurant-san-francisco,37.7879505,-122.4120232,5:30 pm,0
412,9:30 pm,0,delica-san-francisco,37.795407,-122.393217,10:00 am,0
413,0:00 am,0,off-the-grid-civic-center-san-francisco-3,37.7794664097472,-122.417703866959,0:00 am,0
414,9:00 pm,0,freshroll-vietnamese-rolls-and-bowls-san-francisco,37.7839351290841,-122.403370141983,11:30 am,0
415,1:00 am,0,the-corner-store-san-francisco,37.782114,-122.447954,10:00 am,0
416,5:00 pm,0,after-osha-thai-grab-n-go-san-francisco,37.789485,-122.4075209,10:30 am,0
417,10:30 pm,0,le-ptit-laurent-san-francisco-2,37.7343618158181,-122.433787985458,5:30 pm,0
418,9:00 pm,0,mission-rock-resort-san-francisco-2,37.7653970834926,-122.386461496353,10:00 am,0
419,9:00 pm,0,kappa-japanese-restaurant-san-francisco,37.7856309670289,-122.430074214935,6:00 pm,0
420,10:30 pm,0,goat-hill-pizza-san-francisco,37.762471,-122.397658,11:30 am,0
421,3:00 pm,0,astronaut-cafe-san-francisco,37.769777,-122.411897,11:00 am,0
422,2:00 am,0,the-monks-kettle-san-francisco,37.7647290879634,-122.42297490884,12:00 pm,0
423,7:00 pm,0,moffitt-cafe-san-francisco-4,37.7631988525391,-122.45800018310501,7:00 am,0
424,2:30 pm,0,mymy-san-francisco-3,37.79093,-122.418866,8:00 am,0
425,3:00 pm,0,osha-thai-express-san-francisco,37.7944631990262,-122.3948841,10:30 am,0
426,8:00 pm,0,arlequin-cafe-and-food-to-go-san-francisco,37.7770189940929,-122.422214001417,9:00 am,0
427,0:00 am,0,working-girls-cafe-san-francisco-2,37.792283543911495,-122.394137963803,0:00 am,0
428,,,me-méli-san-francisco,37.769519482902,-122.404942292171,,
429,0:00 am,0,amaweles-south-african-kitchen-san-francisco-2,37.7922835,-122.3929328,0:00 am,0
430,0:00 am,0,ikes-place-san-francisco-4,37.7208803594112,-122.478028088808,0:00 am,0
431,6:00 pm,0,prather-ranch-meat-company-san-francisco,37.796390152017,-122.394862174988,8:00 am,0
432,11:30 pm,0,fat-wongs-kitchen-san-bruno,37.615727,-122.406295,11:00 am,0
433,10:30 pm,0,chaya-brasserie-san-francisco,37.793168,-122.392192,5:00 pm,0
434,6:00 pm,0,smokin-warehouse-bbq-san-francisco,37.7697479205725,-122.411829829216,7:30 am,0
435,2:00 pm,0,4505-meats-san-francisco,37.795322,-122.39302,8:00 am,0
